dataset name,amount of badness,task,base learner,macro_f1,auc_roc,minority_precision,minority_recall,minority_f1,majority_f1,train_time,inference_time
phoneme,0.02,Task.DATA_IMBALANCE,DT,0.5967546938230146,0.9173943530291698,0.17387697326992813,0.5321428571428571,0.2416229160910012,0.9518864715550279,0.09023245554417372,0.0012983900029212236
phoneme,0.02,Task.DATA_IMBALANCE,RF,0.5438482597663358,0.9035714285714285,0.09679597825797771,0.6964285714285714,0.16780559361204522,0.9198909259206263,0.411085663177073,0.002286346396431327
phoneme,0.03,Task.DATA_IMBALANCE,DT,0.5542365493269628,0.9055965413295255,0.12009588693678089,0.7393939393939395,0.20467666892383454,0.9037964297300911,0.08095608195289969,0.0012161476071923972
phoneme,0.03,Task.DATA_IMBALANCE,RF,0.5581355385637156,0.9161153419006822,0.130344927219246,0.8287878787878787,0.22088776894747042,0.8953833081799607,0.6817147608380765,0.0029900412075221537
phoneme,0.04,Task.DATA_IMBALANCE,DT,0.6483986794169772,0.9430715532286212,0.23746031746031745,0.8400000000000001,0.3643221260698918,0.9324752327640627,0.09037986244075,0.0012881440576165914
phoneme,0.04,Task.DATA_IMBALANCE,RF,0.6239662345484442,0.943001745200698,0.21482195304035906,0.8666666666666666,0.3359462759462759,0.9119861931506126,0.5101266474928707,0.0025754936039447786
phoneme,0.05,Task.DATA_IMBALANCE,DT,0.6691025898143557,0.943124827776247,0.2786647260785192,0.8421052631578947,0.4099651021951396,0.9282400774335716,0.09126454619690776,0.0013583244290202856
phoneme,0.05,Task.DATA_IMBALANCE,RF,0.6477405227812968,0.9453568476164232,0.25113880029767877,0.8526315789473685,0.3784842381384524,0.9169968074241412,0.6151219725608825,0.0030482294503599407
phoneme,0.06,Task.DATA_IMBALANCE,DT,0.6756614961398022,0.9233781015251535,0.28920617709174923,0.8173913043478261,0.4240579519842885,0.9272650402953158,0.09317291341722012,0.0012751641683280469
phoneme,0.06,Task.DATA_IMBALANCE,RF,0.674504691448621,0.9252674709765536,0.2879694628366103,0.817391304347826,0.42248552984661325,0.926523853050629,0.7897402057889849,0.003324520867317915
phoneme,0.07,Task.DATA_IMBALANCE,DT,0.698727299198365,0.9343416715144464,0.3388817067407386,0.8518518518518519,0.474398411954816,0.923056186441914,0.09908172679133713,0.001355060236528516
phoneme,0.07,Task.DATA_IMBALANCE,RF,0.6879942174461894,0.9345549738219894,0.33571268218107825,0.8,0.4529756215177607,0.9230128133746177,0.6871144559234381,0.0031493416056036947
phoneme,0.08,Task.DATA_IMBALANCE,DT,0.7085460357508544,0.94667101969457,0.35257591878987854,0.896774193548387,0.5004066093853272,0.9166854621163818,0.09501183978281916,0.0013766803313046694
phoneme,0.08,Task.DATA_IMBALANCE,RF,0.7194139061546772,0.946637862211152,0.3668465088700371,0.8774193548387096,0.5130666623346503,0.9257611499747039,0.6324654519557953,0.0033243825659155847
phoneme,0.09,Task.DATA_IMBALANCE,DT,0.7464301058673083,0.930405649170663,0.43082630351882384,0.7892436974789916,0.5532303172164924,0.9396298945181245,0.09661549334414303,0.0013208562973886727
phoneme,0.09,Task.DATA_IMBALANCE,RF,0.7179229265154021,0.9334128206256324,0.38133005016633237,0.860672268907563,0.5170299499081858,0.9188159031226183,0.6786105641629547,0.003557553421705961
phoneme,0.1,Task.DATA_IMBALANCE,DT,0.7130569017786077,0.9336042987048773,0.37001274180975696,0.8736842105263157,0.517339857450007,0.9087739461072083,0.09887833981774748,0.0014214706141501665
phoneme,0.1,Task.DATA_IMBALANCE,RF,0.7124154202179123,0.9353403141361255,0.3677986544609599,0.8789473684210526,0.5152424578918439,0.9095883825439808,0.534357435349375,0.0028341923374682666
phoneme,0.11,Task.DATA_IMBALANCE,DT,0.7516446974009535,0.9410620792819746,0.4537142166616951,0.7904761904761906,0.5721311764374084,0.9311582183644986,0.09680425431579351,0.0014525510370731354
phoneme,0.11,Task.DATA_IMBALANCE,RF,0.7263866950597557,0.9409374220892545,0.3963245522419835,0.8857142857142858,0.5434800402608613,0.9092933498586502,0.5970518021844328,0.0029569169972091915
phoneme,0.12,Task.DATA_IMBALANCE,DT,0.7264518545516122,0.9393922148873207,0.4041857934996596,0.882608695652174,0.5508284499004985,0.9020752592027256,0.09825988742522895,0.0013984126038849355
phoneme,0.12,Task.DATA_IMBALANCE,RF,0.7623032703727766,0.9356931481903027,0.4634121808844462,0.8478260869565218,0.5978734180528086,0.9267331226927447,0.795713901007548,0.0035048617981374265
phoneme,0.13,Task.DATA_IMBALANCE,DT,0.7685354308572065,0.9403171278982796,0.5126461148538872,0.807265306122449,0.6120424420107609,0.9250284197036519,0.1115424893796444,0.001518267160281539
phoneme,0.13,Task.DATA_IMBALANCE,RF,0.7698566797507045,0.9405710011753392,0.47973566571508897,0.8835918367346938,0.6185287625913316,0.9211845969100774,0.8217651641927659,0.003770424798130989
phoneme,0.14,Task.DATA_IMBALANCE,DT,0.8014723061537721,0.9523499840846478,0.5437640963184363,0.8916841369671559,0.6696503496503496,0.9332942626571945,0.11751178745180368,0.0014010828454047441
phoneme,0.14,Task.DATA_IMBALANCE,RF,0.7866551812113063,0.9473251232067789,0.5316072564256145,0.8317260656883299,0.6426205283620358,0.9306898340605766,0.7991492822300643,0.0036970928311347963
phoneme,0.15,Task.DATA_IMBALANCE,DT,0.7840403652915005,0.9455864792872234,0.5149987599440624,0.8736842105263157,0.645333633021545,0.9227470975614558,0.11558330063708126,0.0014554789755493402
phoneme,0.15,Task.DATA_IMBALANCE,RF,0.7747906444530319,0.9467805639753835,0.4937514118309709,0.8982456140350876,0.6341663801318396,0.9154149087742243,0.7635654320474714,0.0033221410121768713
phoneme,0.16,Task.DATA_IMBALANCE,DT,0.7883811323398942,0.9366835464766972,0.5377848008328584,0.8459016393442622,0.6530183856678498,0.9237438790119386,0.11101043499074877,0.0015144770033657551
phoneme,0.16,Task.DATA_IMBALANCE,RF,0.7686094446382579,0.9366148828426745,0.49416456757882254,0.8655737704918032,0.626289179486039,0.9109297097904767,0.6528572932351381,0.003284024400636554
phoneme,0.17,Task.DATA_IMBALANCE,DT,0.7909799080280138,0.9453322593636729,0.5480297298491954,0.8430769230769231,0.6609864126446586,0.9209734034113689,0.11784082520753145,0.0015246429946273565
phoneme,0.17,Task.DATA_IMBALANCE,RF,0.8176665990684938,0.94881192106323,0.610666614218642,0.8276923076923077,0.6988083250319483,0.9365248731050393,0.5917963522020727,0.003227470861747861
phoneme,0.18,Task.DATA_IMBALANCE,DT,0.8015445629514174,0.946285757644738,0.5594304524469744,0.8753623188405797,0.6813049017600709,0.921784224142764,0.11126831797882915,0.0014567029662430286
phoneme,0.18,Task.DATA_IMBALANCE,RF,0.7940013171611306,0.9435693148190302,0.5582677995721473,0.8666666666666666,0.6703840499558218,0.9176185843664395,0.5216030859854073,0.003071155957877636
phoneme,0.19,Task.DATA_IMBALANCE,DT,0.8074644725649132,0.9526227816427199,0.5683691490939793,0.9036529680365296,0.6957524470552154,0.9191764980746104,0.12764935148879886,0.0016540780197829008
phoneme,0.19,Task.DATA_IMBALANCE,RF,0.8050775838692917,0.9514386948448843,0.5586173002981152,0.9144977168949773,0.692838349265191,0.9173168184733924,0.38805526779033245,0.002427342999726534
phoneme,0.2,Task.DATA_IMBALANCE,DT,0.8211154771949364,0.945617733052288,0.6286460333196533,0.8292549555707451,0.7116414743696692,0.9305894800202037,0.09257894237525761,0.0015077747870236636
phoneme,0.2,Task.DATA_IMBALANCE,RF,0.8171073545762635,0.9484360293880822,0.6325503793521546,0.8369788106630212,0.7071375293703717,0.9270771797821554,0.4564704738091677,0.0029165171552449467
phoneme,None,Task.FEATURE_INADEQUACY,DT,0.8737547178577408,0.9599814892851681,0.7852041480642356,0.8764907252607277,0.8263971461923895,0.9211122895230922,3.499989395821467,0.0022123244125396013
phoneme,None,Task.FEATURE_INADEQUACY,RF,0.8613155221212867,0.9517250477356365,0.7524883577989507,0.8828516837831384,0.8113137941442853,0.9113172500982882,0.4860357043799013,0.002246670005843043
phoneme,0.0,Task.NOISY_DATA,DT,0.9721160984136438,0.9970681062292946,0.9655145833628426,0.9567073170731708,0.9610608130890583,0.983171383738229,0.2202581760007888,0.002049667667597532
phoneme,0.0,Task.NOISY_DATA,RF,0.9659328217434725,0.996225564141979,0.9702812728782169,0.9347560975609757,0.9521580490989393,0.9797075943880058,0.5573041415307671,0.00320305279456079
phoneme,0.01,Task.NOISY_DATA,DT,0.9765356470244282,0.9976099632072494,0.9792341804580506,0.9551524303916942,0.9670327286916234,0.986038565357233,0.18611618573777378,0.0019791352096945047
phoneme,0.01,Task.NOISY_DATA,RF,0.9686605268764202,0.9966870006319324,0.976492361384486,0.936246974728429,0.9558372680651424,0.9814837856876979,0.5552648577839137,0.0032499654218554495
phoneme,0.02,Task.NOISY_DATA,DT,0.9710910771464107,0.9972505080211554,0.9628831823605705,0.9567369708651494,0.9597087137474517,0.9824734405453697,0.2147187037859112,0.002032487792894244
phoneme,0.02,Task.NOISY_DATA,RF,0.9665064145030413,0.9957845643016243,0.977370313850942,0.9292817366682395,0.9526448059762356,0.9803680230298472,0.5735271799843759,0.003310165833681822
phoneme,0.03,Task.NOISY_DATA,DT,0.971773567299554,0.9963643859700694,0.972243287090051,0.9486354775828459,0.9602232877410873,0.9833238468580208,0.2222423912025988,0.0020299595780670643
phoneme,0.03,Task.NOISY_DATA,RF,0.9643476486317599,0.9960287239309021,0.9739684433241207,0.9262138722765995,0.9494462527848799,0.97924904447864,0.5605866570025683,0.0033434297889471053
phoneme,0.04,Task.NOISY_DATA,DT,0.9718053849327225,0.9976200191379831,0.9649072062234929,0.9558154834465278,0.9603011179516445,0.9833096519138005,0.20582069219090043,0.0020708560012280943
phoneme,0.04,Task.NOISY_DATA,RF,0.9659927823316,0.9961717304631573,0.9796148119597874,0.9253768309436736,0.9516343087447787,0.9803512559184211,0.5561149759683758,0.003227741410955787
phoneme,0.05,Task.NOISY_DATA,DT,0.9719111993424046,0.9969884464149349,0.9660960535656585,0.9543158529234479,0.9601112238930277,0.9837111747917817,0.23130631777457894,0.0020281576085835694
phoneme,0.05,Task.NOISY_DATA,RF,0.9565812513016085,0.9948466600360641,0.96630426091519,0.9126153846153846,0.9385165082890836,0.9746459943141333,0.5688250778708607,0.0032871234696358444
phoneme,0.06,Task.NOISY_DATA,DT,0.969108311435242,0.996783891454158,0.9581957563660344,0.9544643213672483,0.9562468880449405,0.9819697348255433,0.2317411237861961,0.0019839809741824866
phoneme,0.06,Task.NOISY_DATA,RF,0.958654083719528,0.99528358418632,0.9790312648389017,0.905625,0.9408485014301384,0.9764596660089178,0.5682013347744942,0.0032771251630038024
phoneme,0.07,Task.NOISY_DATA,DT,0.9658868624260322,0.9953500929002969,0.9604406151029323,0.9425591664801285,0.9513792644020581,0.9803944604500062,0.23309706021100282,0.00198488337919116
phoneme,0.07,Task.NOISY_DATA,RF,0.9596714653955585,0.9949514042587844,0.976346049415439,0.910410094637224,0.9421939768831267,0.9771489539079905,0.5656549407634884,0.00321194720454514
phoneme,0.08,Task.NOISY_DATA,DT,0.9627878531069047,0.9951667764782183,0.9557275090750987,0.9377337872483504,0.9465922906300509,0.9789834155837583,0.22549127414822578,0.0021657681092619894
phoneme,0.08,Task.NOISY_DATA,RF,0.9568012930205502,0.9945371915713389,0.9701643476047523,0.907936507936508,0.9379551254115436,0.9756474606295569,0.5668823505286127,0.0032277132384479048
phoneme,0.09,Task.NOISY_DATA,DT,0.9622428253790737,0.9951331901545858,0.9555677425725676,0.9349487104666562,0.9451050333428869,0.9793806174152607,0.2388973548077047,0.0021260582376271485
phoneme,0.09,Task.NOISY_DATA,RF,0.9561250686062713,0.9946583259693351,0.9689949095126172,0.9063263388662701,0.9365711694712179,0.9756789677413249,0.5493480178527534,0.0031936049927026033
phoneme,0.1,Task.NOISY_DATA,DT,0.9615497289519019,0.9949564128135557,0.9497998892046697,0.9386704886704887,0.9441028793916985,0.9789965785121056,0.23148439498618245,0.0020515814423561094
phoneme,0.1,Task.NOISY_DATA,RF,0.9591409115307961,0.9941878806229315,0.9705157160689633,0.9134022340536591,0.9409467141214287,0.9773351089401634,0.5634813966229558,0.0031995932105928658
phoneme,0.0,Task.SEMI_SUPERVISED,DT,0.8789270481684245,0.9553522996719614,0.8378553734928283,0.8190524373549193,0.8281193097586466,0.9297347865782026,0.1705407965928316,0.0018037450034171342
phoneme,0.0,Task.SEMI_SUPERVISED,RF,0.8698118682596462,0.9528804395212644,0.8400643280043478,0.7900402753804338,0.8137646401633252,0.9258590963559676,0.6319707376882434,0.003771877149119973
phoneme,0.01,Task.SEMI_SUPERVISED,DT,0.8748230894607264,0.9520338254300797,0.8233811474308869,0.8240076837529067,0.823485105361015,0.9261610735604382,0.18189966822974385,0.0018717693630605936
phoneme,0.01,Task.SEMI_SUPERVISED,RF,0.8728811936306593,0.9526560368948693,0.843552888256155,0.7960671317359216,0.8186109889074235,0.9271513983538953,0.6672684108372777,0.00399724212475121
phoneme,0.02,Task.SEMI_SUPERVISED,DT,0.8672421339292926,0.945389136964204,0.8236949628711144,0.7997670871465085,0.8114706123870133,0.9230136554715719,0.18094551376998425,0.0017998567782342434
phoneme,0.02,Task.SEMI_SUPERVISED,RF,0.8632008110797258,0.9495799273094429,0.8267885250657125,0.7843597988292522,0.8047159621781986,0.9216856599812531,0.6871712599880994,0.003899794025346637
phoneme,0.03,Task.SEMI_SUPERVISED,DT,0.8652803984552955,0.9428945752858938,0.8077610223411675,0.8128125919388056,0.8101734052368259,0.9203873916737653,0.18750321017578245,0.0018265748396515847
phoneme,0.03,Task.SEMI_SUPERVISED,RF,0.8682304232461886,0.9489464626727656,0.8311534386335506,0.7953515739923507,0.8124795241642442,0.9239813223281331,0.6964078655932099,0.004150420986115932
phoneme,0.04,Task.SEMI_SUPERVISED,DT,0.8595407799219421,0.9407918666884474,0.8011167734879354,0.8030343940855029,0.8019130549502984,0.917168504893586,0.18535382943227888,0.001766704535111785
phoneme,0.04,Task.SEMI_SUPERVISED,RF,0.8652496118218675,0.9498505391585998,0.82815912929784,0.7892789028179579,0.8080347585336902,0.9224644651100448,0.6798802395816892,0.003917039884254336
phoneme,0.05,Task.SEMI_SUPERVISED,DT,0.8619508416905439,0.9388428850911767,0.8006382553105725,0.8119767239881883,0.805948737248659,0.9179529461324293,0.18427797430194914,0.0017824648413807154
phoneme,0.05,Task.SEMI_SUPERVISED,RF,0.8662906790325501,0.9493392922009483,0.8269690111827593,0.7941875108563488,0.8100562467030752,0.922525111362025,0.7088477980345488,0.004059168137609958
phoneme,0.06,Task.SEMI_SUPERVISED,DT,0.8584750406992565,0.9359320297951583,0.8004844593196996,0.8006666666666666,0.8004377502334513,0.9165123311650616,0.1807699749711901,0.0017994708847254514
phoneme,0.06,Task.SEMI_SUPERVISED,RF,0.8687160489869916,0.9485819366852887,0.8268379296907874,0.8019999999999999,0.8137755864139979,0.9236565115599852,0.7207983279600739,0.004100744379684329
phoneme,0.07,Task.SEMI_SUPERVISED,DT,0.8489652661460815,0.9299639353702129,0.772528811302003,0.8074074074074075,0.7891800451250786,0.9087504871670843,0.18255656184628605,0.0017449384089559318
phoneme,0.07,Task.SEMI_SUPERVISED,RF,0.8680711616764751,0.9474820506575267,0.8208271862341816,0.8067340067340067,0.8133730769305266,0.9227692464224239,0.694250562414527,0.004125374415889382
phoneme,0.08,Task.SEMI_SUPERVISED,DT,0.8464502403685735,0.9278634964073259,0.7644804988746238,0.810204081632653,0.7862602024107032,0.9066402783264437,0.16812071264721454,0.0017883685883134603
phoneme,0.08,Task.SEMI_SUPERVISED,RF,0.860500819051043,0.9451456630746857,0.805499822329438,0.8013605442176871,0.8033106580846601,0.9176909800174261,0.7261664822231978,0.004134272644296289
phoneme,0.09,Task.SEMI_SUPERVISED,DT,0.8397092421984768,0.9244631577196418,0.7592634338439772,0.7937931034482759,0.7760644601142153,0.9033540242827381,0.18521298891864718,0.0017874788492918015
phoneme,0.09,Task.SEMI_SUPERVISED,RF,0.873296107175743,0.9454900820358437,0.8214355622530585,0.8213793103448275,0.8212631430358897,0.9253290713155963,0.7349120655562729,0.004256449034437537
phoneme,0.1,Task.SEMI_SUPERVISED,DT,0.8416662602136922,0.9212486660240777,0.761018510400994,0.7995620402632598,0.7794317775208863,0.903900742906498,0.1828437509946525,0.0017628967761993408
phoneme,0.1,Task.SEMI_SUPERVISED,RF,0.863051462101442,0.9443512683601087,0.8160437311657105,0.7974956445993031,0.8061546328540874,0.9199482913487966,0.7366504553705454,0.004126610653474927
qsar-biodeg,0.5,Task.DATA_IMBALANCE,DT,0.8286871788717374,0.9266938775510203,0.7226173035848529,0.8514285714285714,0.7812311174355837,0.876143240307891,0.09690394680947065,0.001232845475897193
qsar-biodeg,0.5,Task.DATA_IMBALANCE,RF,0.8469771665214141,0.926530612244898,0.7669108669108669,0.8400000000000001,0.8008811460079066,0.8930731870349217,0.20910392962396146,0.00149106839671731
qsar-biodeg,0.25,Task.DATA_IMBALANCE,DT,0.8027522431437714,0.9282259570494865,0.6745726495726496,0.7359477124183007,0.6906349206349207,0.9148695656526223,0.09396664900705218,0.0011566156521439553
qsar-biodeg,0.25,Task.DATA_IMBALANCE,RF,0.8073256412715285,0.942296918767507,0.6693734950120399,0.803921568627451,0.7077415482932724,0.9069097342497843,0.21049173357896506,0.0013882881961762906
qsar-biodeg,0.02,Task.DATA_IMBALANCE,DT,0.4799733941339913,0.8442857142857143,0.08327868852459017,0.5,0.1302611367127496,0.8296856515552331,0.06310116220265627,0.0009090121369808912
qsar-biodeg,0.02,Task.DATA_IMBALANCE,RF,0.5845295132928634,0.8257142857142858,0.21428571428571427,0.4,0.22666666666666666,0.9423923599190601,0.09949703463353217,0.001068058842793107
qsar-biodeg,0.03,Task.DATA_IMBALANCE,DT,0.495888588078373,0.8514285714285714,0.04045977011494253,0.4,0.07286527514231499,0.918911901014431,0.07174446885474026,0.0009379462338984012
qsar-biodeg,0.03,Task.DATA_IMBALANCE,RF,0.5640096341360367,0.8800000000000001,0.164795008912656,0.6,0.21336032388663967,0.9146589443854335,0.14228496067225932,0.0012579116504639388
qsar-biodeg,0.04,Task.DATA_IMBALANCE,DT,0.6064770613020964,0.8714285714285716,0.22871156385587624,0.7333333333333333,0.31523639758933875,0.8977177250148545,0.07137278309091925,0.0009091366082429886
qsar-biodeg,0.04,Task.DATA_IMBALANCE,RF,0.5396403843611756,0.8857142857142858,0.13078799249530956,0.7333333333333333,0.21598510185466707,0.8632956668676842,0.23997906958684326,0.0014185241889208555
qsar-biodeg,0.05,Task.DATA_IMBALANCE,DT,0.5831529258872887,0.8709523809523809,0.3321538461538462,0.5333333333333333,0.26736881559220393,0.8989370361823734,0.056148161413148046,0.0009272183757275343
qsar-biodeg,0.05,Task.DATA_IMBALANCE,RF,0.6255867538040625,0.9004761904761904,0.3945929339477726,0.5666666666666667,0.341344537815126,0.9098289697929989,0.12420999477617442,0.0011812211945652963
qsar-biodeg,0.06,Task.DATA_IMBALANCE,DT,0.6473894021035326,0.9367857142857143,0.2647207098205283,0.95,0.40373568460524983,0.8910431196018151,0.08245302913710476,0.000969192385673523
qsar-biodeg,0.06,Task.DATA_IMBALANCE,RF,0.6849472822395071,0.950357142857143,0.3621052631578947,0.75,0.4327501026814528,0.9371444617975614,0.257972514256835,0.0015412728767842053
qsar-biodeg,0.07,Task.DATA_IMBALANCE,DT,0.6560989245339187,0.8771428571428572,0.3268398268398268,0.48,0.37240047534165177,0.9397973737261855,0.07495031980797648,0.0009637623559683561
qsar-biodeg,0.07,Task.DATA_IMBALANCE,RF,0.6879196505151433,0.9148571428571429,0.38383838383838387,0.52,0.4253246753246754,0.9505146257056107,0.24632993298582734,0.0013446399942040443
qsar-biodeg,0.08,Task.DATA_IMBALANCE,DT,0.6775310588027705,0.9106666666666665,0.362251154642459,0.8600000000000001,0.47571154898741097,0.87935056861813,0.0793497203849256,0.0009702885989099741
qsar-biodeg,0.08,Task.DATA_IMBALANCE,RF,0.6773062476214476,0.9450476190476191,0.32222222222222224,0.9333333333333333,0.46672932330827066,0.8878831719346245,0.25058053177781403,0.0014385801274329423
qsar-biodeg,0.09,Task.DATA_IMBALANCE,DT,0.644381688836148,0.9,0.281002331002331,0.7761904761904762,0.40418258212375857,0.8845807955485373,0.05743532353080809,0.0008712766226381064
qsar-biodeg,0.09,Task.DATA_IMBALANCE,RF,0.625318711262318,0.9113605442176871,0.2676010125945941,0.9333333333333332,0.4078260802409545,0.8428113422836813,0.19458656799979507,0.0013915079645812512
qsar-biodeg,0.1,Task.DATA_IMBALANCE,DT,0.6191966918910847,0.8975510204081634,0.32742424242424245,0.8571428571428571,0.42848143512724235,0.809911948654927,0.0853290481492877,0.0010360047221183778
qsar-biodeg,0.1,Task.DATA_IMBALANCE,RF,0.6951276120440182,0.9130612244897961,0.4103809523809524,0.8571428571428571,0.501998426998427,0.8882567970896096,0.1723514965735376,0.0013321317732334138
qsar-biodeg,0.11,Task.DATA_IMBALANCE,DT,0.7539525514558632,0.9085714285714286,0.5414266892527761,0.675,0.570617815886966,0.9372872870247602,0.0819947768934071,0.000991440610960126
qsar-biodeg,0.11,Task.DATA_IMBALANCE,RF,0.7442077338493881,0.9107142857142858,0.6323809523809525,0.55,0.5457824933687003,0.9426329743300761,0.1629755651578307,0.0013335058465600014
qsar-biodeg,0.12,Task.DATA_IMBALANCE,DT,0.7240462121675961,0.9311111111111112,0.41846153846153855,0.8111111111111111,0.5391392920804686,0.9089531322547234,0.08677371740341186,0.0010142546147108079
qsar-biodeg,0.12,Task.DATA_IMBALANCE,RF,0.6656974712419591,0.9299603174603174,0.33873015873015866,0.8083333333333332,0.46274720448633494,0.8686477379975832,0.2034462303854525,0.0014313687570393085
qsar-biodeg,0.13,Task.DATA_IMBALANCE,DT,0.6616745678704761,0.9361904761904762,0.3563411201801295,0.8666666666666666,0.4751296583033929,0.8482194774375593,0.08894996931776404,0.0009914821945130824
qsar-biodeg,0.13,Task.DATA_IMBALANCE,RF,0.7417197904201212,0.9380952380952381,0.44169360051712997,0.888888888888889,0.5790192416279373,0.9044203392123048,0.12663724357262254,0.0012411754578351974
qsar-biodeg,0.14,Task.DATA_IMBALANCE,DT,0.7527200868245616,0.9082857142857144,0.4735678813939684,0.8400000000000001,0.5980236941646478,0.9074164794844755,0.0976434440817684,0.0010874831583350896
qsar-biodeg,0.14,Task.DATA_IMBALANCE,RF,0.7644640146657864,0.9097142857142858,0.4975875350140056,0.8600000000000001,0.6202214082214083,0.9087066211101644,0.2198268544394523,0.0013346280436962843
qsar-biodeg,0.15,Task.DATA_IMBALANCE,DT,0.7374789242197946,0.8821558441558441,0.491540404040404,0.6781818181818181,0.5580631833206204,0.9168946651189687,0.09488493138924241,0.001090329373255372
qsar-biodeg,0.15,Task.DATA_IMBALANCE,RF,0.740281461828589,0.9138181818181819,0.4896574440052701,0.7181818181818181,0.5694763008106337,0.9110866228465444,0.245978725515306,0.0014421521220356226
qsar-biodeg,0.16,Task.DATA_IMBALANCE,DT,0.7454715610109641,0.9223376623376623,0.4775420875420876,0.8545454545454547,0.5937115516062884,0.8972315704156397,0.10032562320120633,0.0010891532525420188
qsar-biodeg,0.16,Task.DATA_IMBALANCE,RF,0.7939494577290965,0.9314285714285715,0.5654273504273505,0.8,0.657955341325753,0.92994357413244,0.20493412516079842,0.0013892962597310543
qsar-biodeg,0.17,Task.DATA_IMBALANCE,DT,0.7585296915854838,0.940952380952381,0.47753048079135035,0.9333333333333333,0.6264135864135864,0.8906457967573811,0.09404181740246713,0.0010721089784055948
qsar-biodeg,0.17,Task.DATA_IMBALANCE,RF,0.8029548027971188,0.9457142857142855,0.5566725264818572,0.9333333333333332,0.6901440380666621,0.9157655675275755,0.3254419580101967,0.0014101926237344742
qsar-biodeg,0.18,Task.DATA_IMBALANCE,DT,0.8099097245119469,0.9366300366300366,0.6253650793650793,0.8602564102564104,0.6976681043554109,0.9221513446684828,0.08064985666424036,0.0010490932036191225
qsar-biodeg,0.18,Task.DATA_IMBALANCE,RF,0.7815287399153823,0.9385531135531135,0.5436335403726708,0.876923076923077,0.6555209326974032,0.9075365471333612,0.18247081902809442,0.001449231943115592
qsar-biodeg,0.19,Task.DATA_IMBALANCE,DT,0.7520911158349893,0.8987284144427001,0.48671866447728523,0.8505494505494505,0.6141680712114149,0.8900141604585639,0.10630890070460737,0.00114106722176075
qsar-biodeg,0.19,Task.DATA_IMBALANCE,RF,0.7525713843662127,0.9126059654631083,0.5082987161390065,0.8032967032967033,0.6114860426929393,0.8936567260394863,0.24201510180719196,0.0014656148385256528
qsar-biodeg,0.2,Task.DATA_IMBALANCE,DT,0.7487798053737464,0.9324489795918367,0.531748980293872,0.8285714285714285,0.6235146118689038,0.874044998878589,0.0947412344161421,0.0010811531916260718
qsar-biodeg,0.2,Task.DATA_IMBALANCE,RF,0.8113283728214036,0.9332653061224491,0.6125128205128205,0.8714285714285713,0.7034620296689262,0.9191947159738809,0.2543570944108069,0.001602304633706808
qsar-biodeg,None,Task.FEATURE_INADEQUACY,DT,0.8501258751367213,0.9365079365079364,0.7914619883040934,0.8222222222222222,0.8021235050840314,0.8981282451894115,0.1462084483820945,0.0009740866255015135
qsar-biodeg,None,Task.FEATURE_INADEQUACY,RF,0.8631294032030736,0.9411111111111111,0.8184781851209397,0.8277777777777778,0.8170370614802784,0.9092217449258687,4.757506208540872,0.0027042585890740154
qsar-biodeg,0.0,Task.NOISY_DATA,DT,0.9167886955679962,0.9790478924707318,0.9077957758820352,0.8717918622848201,0.8890354793740176,0.9445419117619751,0.2197873334866017,0.00422907629981637
qsar-biodeg,0.0,Task.NOISY_DATA,RF,0.9081161937294292,0.9752202825264937,0.9344651483781918,0.8242566510172145,0.874635606074708,0.9415967813841499,0.3289598350413144,0.004552479414269328
qsar-biodeg,0.01,Task.NOISY_DATA,DT,0.8969217078111912,0.97234713244003,0.8724146414393374,0.8522334004024146,0.8616671912344505,0.932176224387932,0.2257235033903271,0.004236509557813406
qsar-biodeg,0.01,Task.NOISY_DATA,RF,0.8960882369072835,0.9730687160533142,0.9091812456992722,0.8146713615023475,0.8582019426594043,0.9339745311551624,0.3236054380424321,0.004571785219013691
qsar-biodeg,0.02,Task.NOISY_DATA,DT,0.8951989674711726,0.9701377056666238,0.8689301908704895,0.8528370221327968,0.8599397008766267,0.9304582340657183,0.21190132084302604,0.004245237866416574
qsar-biodeg,0.02,Task.NOISY_DATA,RF,0.8862587607618158,0.9687010003282104,0.8996029899727039,0.7948088531187123,0.8434937293063036,0.9290237922173281,0.29032421703450384,0.0045591050293296576
qsar-biodeg,0.03,Task.NOISY_DATA,DT,0.8811445741905516,0.9645318720835652,0.8530379027365328,0.8305432595573441,0.8409542215713071,0.9213349268097965,0.22790760546922684,0.0042558720801025626
qsar-biodeg,0.03,Task.NOISY_DATA,RF,0.8871511399710726,0.9658909981628904,0.8910007470204299,0.8028985507246377,0.844450953939532,0.9298513260026133,0.32885760413482784,0.0044972534291446205
qsar-biodeg,0.04,Task.NOISY_DATA,DT,0.8795597867734127,0.9620617468335491,0.8772280611743308,0.7965473145780051,0.8341978072138977,0.9249217663329279,0.2170117309782654,0.004247019719332457
qsar-biodeg,0.04,Task.NOISY_DATA,RF,0.8781047065438138,0.9651198680646467,0.8900915504302811,0.7820971867007673,0.83063795344393,0.9255714596436977,0.3297905188053846,0.004430479044094682
qsar-biodeg,0.05,Task.NOISY_DATA,DT,0.8739470191328202,0.9611711613674799,0.8348829106902944,0.824083546462063,0.8289538687688103,0.9189401694968303,0.2350012451875955,0.004294096166267991
qsar-biodeg,0.05,Task.NOISY_DATA,RF,0.8872771603901389,0.9677680004611524,0.8898200919869236,0.8045654082528534,0.8436260708008477,0.93092824997943,0.3278489677701145,0.00449718083254993
